Latitude	longitude	
29.728	-84.957	Gulf_Coast_Love_2016
25.806	-81.304	Gulf_Coast_Love_2016
25.831	-81.494	Gulf_Coast_Love_2016
25.16	-81.1	Gulf_Coast_Love_2016
25.01	-80.61	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
30.0696	-90.6841	Gulf_Coast_Love_2016
30.0691	-90.6844	Gulf_Coast_Love_2016
30.0688	-90.6843	Gulf_Coast_Love_2016
30.0677	-90.6841	Gulf_Coast_Love_2016
30.0801	-90.6854	Gulf_Coast_Love_2016
30.0674	-90.684	Gulf_Coast_Love_2016
30.0667	-90.6837	Gulf_Coast_Love_2016
30.0647	-90.6832	Gulf_Coast_Love_2016
30.064	-90.683	Gulf_Coast_Love_2016
30.0792	-90.6852	Gulf_Coast_Love_2016
30.0786	-90.6849	Gulf_Coast_Love_2016
30.076	-90.6843	Gulf_Coast_Love_2016
30.0744	-90.684	Gulf_Coast_Love_2016
30.0736	-90.684	Gulf_Coast_Love_2016
30.073	-90.6836	Gulf_Coast_Love_2016
30.0407	-90.7121	Gulf_Coast_Love_2016
30.0393	-90.7113	Gulf_Coast_Love_2016
30.0387	-90.7109	Gulf_Coast_Love_2016
30.0385	-90.7108	Gulf_Coast_Love_2016
30.0378	-90.7103	Gulf_Coast_Love_2016
30.1003	-90.6843	Gulf_Coast_Love_2016
30.099	-90.6845	Gulf_Coast_Love_2016
30.0934	-90.6851	Gulf_Coast_Love_2016
30.0988	-90.6845	Gulf_Coast_Love_2016
30.0983	-90.6845	Gulf_Coast_Love_2016
30.0981	-90.6845	Gulf_Coast_Love_2016
30.0931	-90.6851	Gulf_Coast_Love_2016
30.0923	-90.6857	Gulf_Coast_Love_2016
30.0901	-90.6859	Gulf_Coast_Love_2016
29.6623	-91.4757	Gulf_Coast_Love_2016
29.6513	-91.4907	Gulf_Coast_Love_2016
29.6978	-91.4669	Gulf_Coast_Love_2016
29.8387	-91.7146	Gulf_Coast_Love_2016
29.8397	-91.7141	Gulf_Coast_Love_2016
29.8141	-91.6581	Gulf_Coast_Love_2016
29.8087	-91.6599	Gulf_Coast_Love_2016
29.7794	-91.6752	Gulf_Coast_Love_2016
29.8511	-91.7316	Gulf_Coast_Love_2016
29.848	-91.7321	Gulf_Coast_Love_2016
29.8424	-91.7332	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
29.2888	-83.1445	Gulf_Coast_Love_2016
29.2655	-83.0735	Gulf_Coast_Love_2016
29.2867	-83.0737	Gulf_Coast_Love_2016
29.3713	-83.1655	Gulf_Coast_Love_2016
29.36	-83.1802	Gulf_Coast_Love_2016
29.3635	-83.258	Gulf_Coast_Love_2016
29.8399	-92.9787	Gulf_Coast_Love_2016
29.8384	-92.9789	Gulf_Coast_Love_2016
29.8321	-92.982	Gulf_Coast_Love_2016
29.8297	-92.982	Gulf_Coast_Love_2016
29.8436	-92.9787	Gulf_Coast_Love_2016
29.8436	-92.9799	Gulf_Coast_Love_2016
29.8436	-92.981	Gulf_Coast_Love_2016
29.8572	-93.0673	Gulf_Coast_Love_2016
29.8581	-93.0669	Gulf_Coast_Love_2016
29.8586	-93.0669	Gulf_Coast_Love_2016
28.77	-95.63	Gulf_Coast_Love_2016
29.72	-92.15	Gulf_Coast_Love_2016
29.6	-91.87	Gulf_Coast_Love_2016
29.62	-91.85	Gulf_Coast_Love_2016
29.65	-92.45	Gulf_Coast_Love_2016
29.59	-91.94	Gulf_Coast_Love_2016
29.57	-92.01	Gulf_Coast_Love_2016
29.61	-92.09	Gulf_Coast_Love_2016
29.62	-91.88	Gulf_Coast_Love_2016
29.47	-91.82	Gulf_Coast_Love_2016
29.62	-91.55	Gulf_Coast_Love_2016
29.62	-91.55	Gulf_Coast_Love_2016
29.62	-91.55	Gulf_Coast_Love_2016
29.62	-91.55	Gulf_Coast_Love_2016
28.157	-94.293	Gulf_Coast_Love_2016
28.157	-94.293	Gulf_Coast_Love_2016
25.01	-80.62	Gulf_Coast_Love_2016
25.01	-80.62	Gulf_Coast_Love_2016
25.07	-80.79	Gulf_Coast_Love_2016
25.08	-80.65	Gulf_Coast_Love_2016
25	-80.74	Gulf_Coast_Love_2016
29.853	-93.05	Gulf_Coast_Love_2016
29.732	-92.337	Gulf_Coast_Love_2016
29.732	-92.337	Gulf_Coast_Love_2016
29.732	-92.337	Gulf_Coast_Love_2016
29.732	-92.337	Gulf_Coast_Love_2016
28.96	-93.023	Gulf_Coast_Love_2016
29.713	-92.35	Gulf_Coast_Love_2016
29.692	-93.328	Gulf_Coast_Love_2016
29.713	-92.35	Gulf_Coast_Love_2016
29.82	-91.315	Gulf_Coast_Love_2016
29.86	-93.08	Gulf_Coast_Love_2016
29.92	-93.08	Gulf_Coast_Love_2016
25.423	-81.173	Gulf_Coast_Love_2016
25.423	-81.164	Gulf_Coast_Love_2016
25.423	-81.164	Gulf_Coast_Love_2016
25.423	-81.156	Gulf_Coast_Love_2016
27.3684	-97.6906	Gulf_Coast_Love_2016
27.3837	-97.7039	Gulf_Coast_Love_2016
27.3806	-97.6985	Gulf_Coast_Love_2016
27.3824	-97.7023	Gulf_Coast_Love_2016
27.3814	-97.7039	Gulf_Coast_Love_2016
27.3822	-97.7005	Gulf_Coast_Love_2016
27.3819	-97.7008	Gulf_Coast_Love_2016
27.3819	-97.7008	Gulf_Coast_Love_2016
27.3817	-97.701	Gulf_Coast_Love_2016
27.3822	-97.7055	Gulf_Coast_Love_2016
27.3834	-97.7043	Gulf_Coast_Love_2016
27.3807	-97.6983	Gulf_Coast_Love_2016
27.3801	-97.6992	Gulf_Coast_Love_2016
27.3706	-97.6892	Gulf_Coast_Love_2016
27.3643	-97.701	Gulf_Coast_Love_2016
27.3655	-97.6829	Gulf_Coast_Love_2016
28.5992	-96.56	Gulf_Coast_Love_2016
28.5992	-96.56	Gulf_Coast_Love_2016
28.6986	-96.59	Gulf_Coast_Love_2016
28.7007	-96.6001	Gulf_Coast_Love_2016
29.782	-94.713	Gulf_Coast_Love_2016
29.736	-94.707	Gulf_Coast_Love_2016
29.792	-94.705	Gulf_Coast_Love_2016
29.775	-94.731	Gulf_Coast_Love_2016
30	-93.29	Gulf_Coast_Love_2016
29.8	-93.25	Gulf_Coast_Love_2016
29.93	-93.25	Gulf_Coast_Love_2016
29.95	-93.78	Gulf_Coast_Love_2016
29.87	-93.83	Gulf_Coast_Love_2016
30.01	-93.85	Gulf_Coast_Love_2016
30.01	-93.85	Gulf_Coast_Love_2016
29.667	-94.073	Gulf_Coast_Love_2016
29.901	-89.514	Gulf_Coast_Love_2016
29.918	-89.531	Gulf_Coast_Love_2016
29.915	-89.514	Gulf_Coast_Love_2016
29.951	-89.539	Gulf_Coast_Love_2016
30.21	-89.46	Gulf_Coast_Love_2016
30.075	-89.485	Gulf_Coast_Love_2016
30.202	-89.454	Gulf_Coast_Love_2016
30.33	-87.29	Gulf_Coast_Love_2016
30.42	-88.92	Gulf_Coast_Love_2016
25.85	-81.47	Gulf_Coast_Love_2016
27.423	-80.2782	Gulf_Coast_Love_2016
27.4201	-80.2792	Gulf_Coast_Love_2016
27.4332	-80.2788	Gulf_Coast_Love_2016
29.617	-94.872	Gulf_Coast_Love_2016
29.647	-94.777	Gulf_Coast_Love_2016
29.4	-94.77	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
25.49	-80.18	Gulf_Coast_Love_2016
25.347	-80.25	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.74	Gulf_Coast_Love_2016
29.4	-94.73	Gulf_Coast_Love_2016
29.4	-94.73	Gulf_Coast_Love_2016
29.4	-94.73	Gulf_Coast_Love_2016
29.39	-94.73	Gulf_Coast_Love_2016
29.39	-94.73	Gulf_Coast_Love_2016
29.48	-94.62	Gulf_Coast_Love_2016
29.39	-94.73	Gulf_Coast_Love_2016
29.47	-94.59	Gulf_Coast_Love_2016
29.47	-94.59	Gulf_Coast_Love_2016
29.45	-94.67	Gulf_Coast_Love_2016
29.37	-93.82	Gulf_Coast_Love_2016
29.25	-94.88	Gulf_Coast_Love_2016
29.25	-94.88	Gulf_Coast_Love_2016
29.25	-94.88	Gulf_Coast_Love_2016
29.25	-94.88	Gulf_Coast_Love_2016
29.26	-94.89	Gulf_Coast_Love_2016
29.26	-94.89	Gulf_Coast_Love_2016
29.26	-94.89	Gulf_Coast_Love_2016
29.26	-94.89	Gulf_Coast_Love_2016
29.26	-94.88	Gulf_Coast_Love_2016
29.26	-94.88	Gulf_Coast_Love_2016
29.24	-94.88	Gulf_Coast_Love_2016
29.24	-94.88	Gulf_Coast_Love_2016
29.24	-94.88	Gulf_Coast_Love_2016
29.24	-94.88	Gulf_Coast_Love_2016
29.57	-94.88	Gulf_Coast_Love_2016
29.77	-94.73	Gulf_Coast_Love_2016
29.77	-94.73	Gulf_Coast_Love_2016
29.71	-94.78	Gulf_Coast_Love_2016
29.627	-85.095	Gulf_Coast_Love_2016
29.627	-85.095	Gulf_Coast_Love_2016
29.627	-85.095	Gulf_Coast_Love_2016
25.297	-80.954	Gulf_Coast_Love_2016
25.806	-81.304	Gulf_Coast_Love_2016
25.259	-81.01	Gulf_Coast_Love_2016
25.28	-80.89	Gulf_Coast_Love_2016
25.28	-81.07	Gulf_Coast_Love_2016
25.834	-81.418	Gulf_Coast_Love_2016
27.8492	-97.4859	Gulf_Coast_Love_2016
27.353	-97.673	Gulf_Coast_Love_2016
27.375	-97.708	Gulf_Coast_Love_2016
27.288	-97.641	Gulf_Coast_Love_2016
27.288	-97.641	Gulf_Coast_Love_2016
28.12	-97.062	Gulf_Coast_Love_2016
28.077	-97.169	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
29.2421	-83.0518	Gulf_Coast_Love_2016
29.3013	-83.1647	Gulf_Coast_Love_2016
29.2668	-83.0902	Gulf_Coast_Love_2016
29.2742	-83.122	Gulf_Coast_Love_2016
29.3527	-83.1806	Gulf_Coast_Love_2016
29.2675	-83.279	Gulf_Coast_Love_2016
29.75	-84.04	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
28.118	-97.182	Gulf_Coast_Love_2016
30.2387	-87.8909	Gulf_Coast_Love_2016
30.2698	-87.6514	Gulf_Coast_Love_2016
30.2706	-87.618	Gulf_Coast_Love_2016
30.2595	-87.6824	Gulf_Coast_Love_2016
30.2751	-87.6234	Gulf_Coast_Love_2016
30.2292	-87.8672	Gulf_Coast_Love_2016
30.2537	-87.6435	Gulf_Coast_Love_2016
30.2572	-87.9466	Gulf_Coast_Love_2016
30.2571	-87.9466	Gulf_Coast_Love_2016
30.2467	-87.9594	Gulf_Coast_Love_2016
30.2456	-87.9408	Gulf_Coast_Love_2016
30.2347	-87.8312	Gulf_Coast_Love_2016
30.2317	-87.8315	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8605	-82.4555	Gulf_Coast_Love_2016
27.8462	-82.4562	Gulf_Coast_Love_2016
25.01	-80.62	Gulf_Coast_Love_2016
25.17	-80.59	Gulf_Coast_Love_2016
25.03	-80.91	Gulf_Coast_Love_2016
24.95	-80.9	Gulf_Coast_Love_2016
25.06	-80.51	Gulf_Coast_Love_2016
25.08	-80.65	Gulf_Coast_Love_2016
24.92	-80.67	Gulf_Coast_Love_2016
25	-80.74	Gulf_Coast_Love_2016
30.021	-84.02	Gulf_Coast_Love_2016
30.023	-84.018	Gulf_Coast_Love_2016
30.023	-84.018	Gulf_Coast_Love_2016
30.023	-84.017	Gulf_Coast_Love_2016
30.023	-84.018	Gulf_Coast_Love_2016
29.093	-82.911	Gulf_Coast_Love_2016
29.169	-82.808	Gulf_Coast_Love_2016
29.169	-82.808	Gulf_Coast_Love_2016
29.164	-82.821	Gulf_Coast_Love_2016
29.163	-82.808	Gulf_Coast_Love_2016
29.186	-82.78	Gulf_Coast_Love_2016
29.8223	-93.0341	Gulf_Coast_Love_2016
29.8223	-93.0341	Gulf_Coast_Love_2016
29.8149	-93.074	Gulf_Coast_Love_2016
29.8152	-93.0743	Gulf_Coast_Love_2016
29.7832	-93.08	Gulf_Coast_Love_2016
29.7857	-93.079	Gulf_Coast_Love_2016
29.8384	-92.9793	Gulf_Coast_Love_2016
29.8386	-92.9793	Gulf_Coast_Love_2016
29.8468	-93.0302	Gulf_Coast_Love_2016
29.8128	-93.0741	Gulf_Coast_Love_2016
25.423	-81.164	Gulf_Coast_Love_2016
29.651	-85.159	Gulf_Coast_Love_2016
29.651	-85.159	Gulf_Coast_Love_2016
29.652	-85.156	Gulf_Coast_Love_2016
29.652	-85.156	Gulf_Coast_Love_2016
29.656	-85.152	Gulf_Coast_Love_2016
29.656	-85.152	Gulf_Coast_Love_2016
29.656	-85.152	Gulf_Coast_Love_2016
29.656	-85.152	Gulf_Coast_Love_2016
29.659	-85.14925	Gulf_Coast_Love_2016
29.659	-85.149	Gulf_Coast_Love_2016
29.686	-85.1261	Gulf_Coast_Love_2016
29.686	-85.126	Gulf_Coast_Love_2016
29.681	-85.126	Gulf_Coast_Love_2016
29.681	-85.126	Gulf_Coast_Love_2016
26.763	-82.265	Gulf_Coast_Love_2016
26.685	-82.25	Gulf_Coast_Love_2016
26.457	-82.153	Gulf_Coast_Love_2016
26.471	-82.158	Gulf_Coast_Love_2016
26.783	-82.267	Gulf_Coast_Love_2016
26.708	-82.25	Gulf_Coast_Love_2016
26.62	-82.227	Gulf_Coast_Love_2016
26.597	-82.219	Gulf_Coast_Love_2016
29.592	-92.484	Gulf_Coast_Love_2016
29.891	-89.534	Gulf_Coast_Love_2016
30.05	-89.96	Gulf_Coast_Love_2016
29.91	-93.27	Gulf_Coast_Love_2016
29.77	-93.82	Gulf_Coast_Love_2016
29.95	-93.78	Gulf_Coast_Love_2016
29.87	-93.83	Gulf_Coast_Love_2016
29.78	-93.29	Gulf_Coast_Love_2016
30	-93.29	Gulf_Coast_Love_2016
29.87	-93.83	Gulf_Coast_Love_2016
29.8	-93.25	Gulf_Coast_Love_2016
30	-93.29	Gulf_Coast_Love_2016
30	-93.29	Gulf_Coast_Love_2016
29.73	-93.867	Gulf_Coast_Love_2016
30	-93.85	Gulf_Coast_Love_2016
30.01	-93.85	Gulf_Coast_Love_2016
29.992	-93.765	Gulf_Coast_Love_2016
29.992	-93.765	Gulf_Coast_Love_2016
29.142	-94.365	Gulf_Coast_Love_2016
29.643	-93.778	Gulf_Coast_Love_2016
29.643	-93.778	Gulf_Coast_Love_2016
29.69	-93.917	Gulf_Coast_Love_2016
29.69	-93.917	Gulf_Coast_Love_2016
30.31	-88.02	Gulf_Coast_Love_2016
30.14	-88.56	Gulf_Coast_Love_2016
30.3	-87.5	Gulf_Coast_Love_2016
30.3	-87.5	Gulf_Coast_Love_2016
30.163	-89.595	Gulf_Coast_Love_2016
30.202	-89.502	Gulf_Coast_Love_2016
30.201	-89.504	Gulf_Coast_Love_2016
30.233	-89.419	Gulf_Coast_Love_2016
30.223	-89.437	Gulf_Coast_Love_2016
30.232	-89.108	Gulf_Coast_Love_2016
30.24	-88.88	Gulf_Coast_Love_2016
30.237	-88.891	Gulf_Coast_Love_2016
30.208	-88.425	Gulf_Coast_Love_2016
30.208	-88.425	Gulf_Coast_Love_2016
30.208	-88.425	Gulf_Coast_Love_2016
30.207	-88.425	Gulf_Coast_Love_2016
30.24	-89.436	Gulf_Coast_Love_2016
30.225	-89.085	Gulf_Coast_Love_2016
30.223	-89.091	Gulf_Coast_Love_2016
30.375	-88.875	Gulf_Coast_Love_2016
30.42	-88.92	Gulf_Coast_Love_2016
29.4358	-93.97	Gulf_Coast_Love_2016
29.4408	-93.9669	Gulf_Coast_Love_2016
29.5247	-93.8454	Gulf_Coast_Love_2016
29.6381	-93.765	Gulf_Coast_Love_2016
29.5859	-93.7686	Gulf_Coast_Love_2016
29.5858	-93.7707	Gulf_Coast_Love_2016
29.573	-94.844	Gulf_Coast_Love_2016
29.553	-94.92	Gulf_Coast_Love_2016
29.617	-94.872	Gulf_Coast_Love_2016
29.446	-94.753	Gulf_Coast_Love_2016
29.429	-94.782	Gulf_Coast_Love_2016
29.647	-94.777	Gulf_Coast_Love_2016
29.564	-94.818	Gulf_Coast_Love_2016
29.4	-94.77	Gulf_Coast_Love_2016
24.85	-80.62	Gulf_Coast_Love_2016
25.45	-80.2	Gulf_Coast_Love_2016
29.69	-91.54	Gulf_Coast_Love_2016
29.09	-95.11	Gulf_Coast_Love_2016
30.39	-87.83	Gulf_Coast_Love_2016
30.39	-87.83	Gulf_Coast_Love_2016
29.608	-84.967	Gulf_Coast_Love_2016
29.9	-84.367	Gulf_Coast_Love_2016
29.802	-84.738	Gulf_Coast_Love_2016
29.892	-84.375	Gulf_Coast_Love_2016
25.4167	-81.16	Gulf_Coast_Love_2016
25.4206	-81.1519	Gulf_Coast_Love_2016
25.4206	-81.1519	Gulf_Coast_Love_2016
25.4167	-81.1717	Gulf_Coast_Love_2016
25.259	-81.01	Gulf_Coast_Love_2016
25.423	-80.962	Gulf_Coast_Love_2016
25.423	-80.962	Gulf_Coast_Love_2016
25.297	-80.954	Gulf_Coast_Love_2016
25.214	-80.494	Gulf_Coast_Love_2016
25.239	-80.946	Gulf_Coast_Love_2016
25.239	-80.946	Gulf_Coast_Love_2016
25.297	-80.954	Gulf_Coast_Love_2016
25.297	-80.954	Gulf_Coast_Love_2016
25.214	-80.494	Gulf_Coast_Love_2016
25.303	-81.028	Gulf_Coast_Love_2016
25.097	-80.899	Gulf_Coast_Love_2016
25.27	-80.79	Gulf_Coast_Love_2016
25.28	-80.89	Gulf_Coast_Love_2016
25.35	-81.07	Gulf_Coast_Love_2016
25.35	-81.07	Gulf_Coast_Love_2016
25.21	-80.67	Gulf_Coast_Love_2016
25.26	-80.89	Gulf_Coast_Love_2016
25.28	-81.07	Gulf_Coast_Love_2016
25.28	-81.15	Gulf_Coast_Love_2016
25.95	-81.73	Gulf_Coast_Love_2016
26.51	-82.18	Gulf_Coast_Love_2016
26.8	-82.273	Gulf_Coast_Love_2016
26.68	-82.243	Gulf_Coast_Love_2016
26.656	-82.239	Gulf_Coast_Love_2016
26.666	-82.24	Gulf_Coast_Love_2016
26.612	-82.224	Gulf_Coast_Love_2016
26.675	-82.25	Gulf_Coast_Love_2016
26.662	-82.243	Gulf_Coast_Love_2016
26.597	-82.219	Gulf_Coast_Love_2016
26.45	-82.13	Gulf_Coast_Love_2016
26.45	-82.06	Gulf_Coast_Love_2016
26.45	-82.04	Gulf_Coast_Love_2016
26.43	-82.06	Gulf_Coast_Love_2016
26.43	-82.09	Gulf_Coast_Love_2016
26.44	-82.09	Gulf_Coast_Love_2016
26.44	-82.04	Gulf_Coast_Love_2016
27.24	-82.54	Gulf_Coast_Love_2016
27.28	-82.55	Gulf_Coast_Love_2016
26.52	-82.19	Gulf_Coast_Love_2016
26.51	-82.19	Gulf_Coast_Love_2016
25.01	-80.61	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
25.05	-80.45	Gulf_Coast_Love_2016
30.0243	-90.0724	Gulf_Coast_Love_2016
30.0236	-90.0722	Gulf_Coast_Love_2016
30.0223	-90.0716	Gulf_Coast_Love_2016
30.0205	-90.0717	Gulf_Coast_Love_2016
30.0202	-90.0715	Gulf_Coast_Love_2016
30.0198	-90.0717	Gulf_Coast_Love_2016
26.47	-82.15	Gulf_Coast_Love_2016
26.47	-82.15	Gulf_Coast_Love_2016
26.47	-82.15	Gulf_Coast_Love_2016
26.66	-82.15	Gulf_Coast_Love_2016
26.66	-82.147	Gulf_Coast_Love_2016
29.684	-85.096	Gulf_Coast_Love_2016
26.659	-82.15	Gulf_Coast_Love_2016
29.684	-85.096	Gulf_Coast_Love_2016
26.659	-82.15	Gulf_Coast_Love_2016
29.684	-85.096	Gulf_Coast_Love_2016
26.66	-82.15	Gulf_Coast_Love_2016
29.3127	-83.158	Gulf_Coast_Love_2016
29.2421	-83.0518	Gulf_Coast_Love_2016
29.2421	-83.0518	Gulf_Coast_Love_2016
29.2787	-83.0853	Gulf_Coast_Love_2016
29.3013	-83.1647	Gulf_Coast_Love_2016
29.3013	-83.1647	Gulf_Coast_Love_2016
29.2627	-83.1582	Gulf_Coast_Love_2016
29.285	-83.1942	Gulf_Coast_Love_2016
29.3527	-83.1806	Gulf_Coast_Love_2016
29.245	-83.1003	Gulf_Coast_Love_2016
29.2995	-83.1783	Gulf_Coast_Love_2016
29.2755	-83.2487	Gulf_Coast_Love_2016
29.95	-93.8	Gulf_Coast_Love_2016
29.8	-93.88	Gulf_Coast_Love_2016
29.84	-93.89	Gulf_Coast_Love_2016
29.89	-93.84	Gulf_Coast_Love_2016
29.89	-93.84	Gulf_Coast_Love_2016
29.8	-93.88	Gulf_Coast_Love_2016
28.097	-96.912	Gulf_Coast_Love_2016
28.085	-96.88	Gulf_Coast_Love_2016
28.095	-96.889	Gulf_Coast_Love_2016
29.75	-84.04	Gulf_Coast_Love_2016
29.998	-90.1239	Gulf_Coast_Love_2016
29.436	-90.936	Gulf_Coast_Love_2016
29.471	-91.261	Gulf_Coast_Love_2016
29.916	-90.0728	Gulf_Coast_Love_2016
29.916	-90.0728	Gulf_Coast_Love_2016
29.174	-89.872	Gulf_Coast_Love_2016
28.2	-92.967	Gulf_Coast_Love_2016
29.217	-88.983	Gulf_Coast_Love_2016
29.8587	-90.0306	Gulf_Coast_Love_2016
29.8585	-90.0305	Gulf_Coast_Love_2016
28.594	-96.51	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8626	-82.4732	Gulf_Coast_Love_2016
27.8605	-82.4555	Gulf_Coast_Love_2016
27.8462	-82.4562	Gulf_Coast_Love_2016
28.167	-96.528	Gulf_Coast_Love_2016
28.17	-95.727	Gulf_Coast_Love_2016
28.158	-94.263	Gulf_Coast_Love_2016
28.192	-96.563	Gulf_Coast_Love_2016
26.57	-97.088	Gulf_Coast_Love_2016
26.315	-96.993	Gulf_Coast_Love_2016
28.43	-96.26	Gulf_Coast_Love_2016
28	-96.88	Gulf_Coast_Love_2016
29.52	-89.167	Gulf_Coast_Love_2016
29.813	-90.5	Gulf_Coast_Love_2016
28.965	-89.38	Gulf_Coast_Love_2016
28.975	-89.147	Gulf_Coast_Love_2016
29.15	-89.983	Gulf_Coast_Love_2016
29.965	-89.38	Gulf_Coast_Love_2016
29.695	-93.133	Gulf_Coast_Love_2016
28.592	-92.077	Gulf_Coast_Love_2016
28.275	-94.233	Gulf_Coast_Love_2016
29.197	-88.795	Gulf_Coast_Love_2016
28.983	-91.483	Gulf_Coast_Love_2016
29.79	-93.15	Gulf_Coast_Love_2016
29.79	-93.15	Gulf_Coast_Love_2016
29.79	-93.15	Gulf_Coast_Love_2016
29.79	-93.15	Gulf_Coast_Love_2016
30.27	-87.88	Gulf_Coast_Love_2016
30.34	-88.09	Gulf_Coast_Love_2016
30.25	-88.27	Gulf_Coast_Love_2016
29.9645	-91.1025	Gulf_Coast_Love_2016
30.2604	-87.6646	Gulf_Coast_Love_2016
30.2613	-87.6656	Gulf_Coast_Love_2016
30.2613	-87.6646	Gulf_Coast_Love_2016
30.2613	-87.6646	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2611	-87.6675	Gulf_Coast_Love_2016
30.2576	-87.6665	Gulf_Coast_Love_2016
30.2576	-87.6665	Gulf_Coast_Love_2016
30.3263	-86.153	Gulf_Coast_Love_2016
30.3263	-86.153	Gulf_Coast_Love_2016
30.3263	-86.153	Gulf_Coast_Love_2016
30.3263	-86.153	Gulf_Coast_Love_2016
30.3263	-86.153	Gulf_Coast_Love_2016
30.3225	-86.1773	Gulf_Coast_Love_2016
30.326	-86.153	Gulf_Coast_Love_2016
30.3256	-86.1526	Gulf_Coast_Love_2016
30.3256	-86.1526	Gulf_Coast_Love_2016
30.3256	-86.1526	Gulf_Coast_Love_2016
30.3256	-86.1526	Gulf_Coast_Love_2016
24.369	-82.371	Gulf_Coast_Love_2016
24.363	-82.374	Gulf_Coast_Love_2016
24.425	-82.3	Gulf_Coast_Love_2016
28.5992	-96.56	Gulf_Coast_Love_2016
28.5992	-96.56	Gulf_Coast_Love_2016
28.4806	-96.2886	Gulf_Coast_Love_2016
28.4806	-96.2886	Gulf_Coast_Love_2016
28.7007	-96.6005	Gulf_Coast_Love_2016
28.7007	-96.6001	Gulf_Coast_Love_2016
29.689	-87.664	Gulf_Coast_Love_2016
29.751	-87.589	Gulf_Coast_Love_2016
29.751	-87.589	Gulf_Coast_Love_2016
29.751	-87.589	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.963	-87.337	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.915	-87.404	Gulf_Coast_Love_2016
29.855	-87.498	Gulf_Coast_Love_2016
29.855	-87.498	Gulf_Coast_Love_2016
29.855	-87.498	Gulf_Coast_Love_2016
29.855	-87.498	Gulf_Coast_Love_2016
30.182	-87.294	Gulf_Coast_Love_2016
30.182	-87.294	Gulf_Coast_Love_2016
30.182	-87.294	Gulf_Coast_Love_2016
29.855	-87.49	Gulf_Coast_Love_2016
29.855	-87.49	Gulf_Coast_Love_2016
29.855	-87.49	Gulf_Coast_Love_2016
30.023	-87.145	Gulf_Coast_Love_2016
30.023	-87.145	Gulf_Coast_Love_2016
30.023	-87.145	Gulf_Coast_Love_2016
30.023	-87.145	Gulf_Coast_Love_2016
30.142	-87.555	Gulf_Coast_Love_2016
30.323	-87.473	Gulf_Coast_Love_2016
30.323	-87.473	Gulf_Coast_Love_2016
